# wavelength 	 flux_density
2.532363000000000284e+03 -9.990000000000000553e+28
2.532865000000000236e+03 -9.990000000000000553e+28
2.533367999999999938e+03 -9.990000000000000553e+28
2.533871000000000095e+03 -9.990000000000000553e+28
2.534374000000000251e+03 -9.990000000000000553e+28
2.534876000000000204e+03 -9.990000000000000553e+28
2.535378999999999905e+03 -9.990000000000000553e+28
2.535882000000000062e+03 -9.990000000000000553e+28
2.536385000000000218e+03 -9.990000000000000553e+28
2.536887000000000171e+03 -9.990000000000000553e+28
2.537389999999999873e+03 -9.990000000000000553e+28
2.537893000000000029e+03 -9.990000000000000553e+28
2.538396000000000186e+03 -9.990000000000000553e+28
2.538898000000000138e+03 -9.990000000000000553e+28
2.539400999999999840e+03 -9.990000000000000553e+28
2.539903999999999996e+03 -9.990000000000000553e+28
2.540405999999999949e+03 -9.990000000000000553e+28
2.540909000000000106e+03 -9.990000000000000553e+28
2.541411999999999807e+03 -9.990000000000000553e+28
2.541913999999999760e+03 -9.990000000000000553e+28
2.542416999999999916e+03 -9.990000000000000553e+28
2.542920000000000073e+03 -9.990000000000000553e+28
2.543423000000000229e+03 -9.990000000000000553e+28
2.543925000000000182e+03 -9.990000000000000553e+28
2.544427999999999884e+03 -9.990000000000000553e+28
2.544931000000000040e+03 -9.990000000000000553e+28
2.545434000000000196e+03 -9.990000000000000553e+28
2.545688000000000102e+03 -9.990000000000000553e+28
2.546269999999999982e+03 -9.990000000000000553e+28
2.546851999999999862e+03 -9.990000000000000553e+28
2.547432999999999993e+03 -9.990000000000000553e+28
2.548014999999999873e+03 -9.990000000000000553e+28
2.548597000000000207e+03 -9.990000000000000553e+28
2.549179000000000087e+03 -9.990000000000000553e+28
2.549760000000000218e+03 -9.990000000000000553e+28
2.550342000000000098e+03 -9.990000000000000553e+28
2.550923000000000229e+03 -9.990000000000000553e+28
2.551505000000000109e+03 -9.990000000000000553e+28
2.552086000000000240e+03 -9.990000000000000553e+28
2.552668000000000120e+03 -9.990000000000000553e+28
2.553249000000000251e+03 -9.990000000000000553e+28
2.553831000000000131e+03 -9.990000000000000553e+28
2.554412000000000262e+03 -9.990000000000000553e+28
2.554994000000000142e+03 -9.990000000000000553e+28
2.555575000000000273e+03 -9.990000000000000553e+28
2.556156999999999698e+03 -9.990000000000000553e+28
2.556738000000000284e+03 -9.990000000000000553e+28
2.557318999999999960e+03 -9.990000000000000553e+28
2.557901000000000295e+03 -9.990000000000000553e+28
2.558481999999999971e+03 -9.990000000000000553e+28
2.559063000000000102e+03 -9.990000000000000553e+28
2.559644000000000233e+03 -9.990000000000000553e+28
2.560226000000000113e+03 -9.990000000000000553e+28
2.560807000000000244e+03 -9.990000000000000553e+28
2.561387999999999920e+03 -9.990000000000000553e+28
2.561969000000000051e+03 -9.990000000000000553e+28
2.562549999999999727e+03 -9.990000000000000553e+28
2.563130999999999858e+03 -9.990000000000000553e+28
2.563712999999999738e+03 -9.990000000000000553e+28
2.564293999999999869e+03 -9.990000000000000553e+28
2.564875000000000000e+03 -9.990000000000000553e+28
2.565456000000000131e+03 -9.990000000000000553e+28
2.566037000000000262e+03 -9.990000000000000553e+28
2.566617999999999938e+03 -9.990000000000000553e+28
2.567199000000000069e+03 -9.990000000000000553e+28
2.567779999999999745e+03 -9.990000000000000553e+28
2.568360999999999876e+03 -9.990000000000000553e+28
2.568942000000000007e+03 -9.990000000000000553e+28
2.569521999999999935e+03 -9.990000000000000553e+28
2.570103000000000065e+03 -9.990000000000000553e+28
2.570684000000000196e+03 -9.990000000000000553e+28
2.571264999999999873e+03 -9.990000000000000553e+28
2.571846000000000004e+03 -9.990000000000000553e+28
2.572426999999999680e+03 -9.990000000000000553e+28
2.573007000000000062e+03 -9.990000000000000553e+28
2.573588000000000193e+03 -9.990000000000000553e+28
2.574168999999999869e+03 -9.990000000000000553e+28
2.574750000000000000e+03 -9.990000000000000553e+28
2.575329999999999927e+03 -9.990000000000000553e+28
2.575911000000000058e+03 -9.990000000000000553e+28
2.576492000000000189e+03 -9.990000000000000553e+28
2.577071999999999662e+03 -9.990000000000000553e+28
2.577653000000000247e+03 -9.990000000000000553e+28
2.578233999999999924e+03 -9.990000000000000553e+28
2.578813999999999851e+03 -9.990000000000000553e+28
2.579394999999999982e+03 -9.990000000000000553e+28
2.579974999999999909e+03 -9.990000000000000553e+28
2.580556000000000040e+03 -9.990000000000000553e+28
2.581135999999999967e+03 -9.990000000000000553e+28
2.581716999999999643e+03 -9.990000000000000553e+28
2.582297000000000025e+03 -9.990000000000000553e+28
2.582878000000000156e+03 -9.990000000000000553e+28
2.583457999999999629e+03 -9.990000000000000553e+28
2.584039000000000215e+03 -9.990000000000000553e+28
2.584619000000000142e+03 -9.990000000000000553e+28
2.585198999999999614e+03 -9.990000000000000553e+28
2.585780000000000200e+03 -9.990000000000000553e+28
2.586360000000000127e+03 -9.990000000000000553e+28
2.586939999999999600e+03 -9.990000000000000553e+28
2.587521000000000186e+03 -9.990000000000000553e+28
2.588101000000000113e+03 -9.990000000000000553e+28
2.588680999999999585e+03 -9.990000000000000553e+28
2.589260999999999967e+03 -9.990000000000000553e+28
2.589842000000000098e+03 -9.990000000000000553e+28
2.590421999999999571e+03 -9.990000000000000553e+28
2.591001999999999953e+03 -9.990000000000000553e+28
2.591581999999999880e+03 -9.990000000000000553e+28
2.592162000000000262e+03 -9.990000000000000553e+28
2.592741999999999734e+03 -9.990000000000000553e+28
2.593322999999999865e+03 -9.990000000000000553e+28
2.593903000000000247e+03 -9.990000000000000553e+28
2.594482999999999720e+03 -9.990000000000000553e+28
2.595061999999999898e+03 -9.990000000000000553e+28
2.595643000000000029e+03 -9.990000000000000553e+28
2.596222999999999956e+03 -9.990000000000000553e+28
2.596802999999999884e+03 -9.990000000000000553e+28
2.597383000000000266e+03 -9.990000000000000553e+28
2.597963000000000193e+03 -9.990000000000000553e+28
2.598541999999999916e+03 -9.990000000000000553e+28
2.599121999999999844e+03 -9.990000000000000553e+28
2.599702000000000226e+03 -9.990000000000000553e+28
2.600282000000000153e+03 -9.990000000000000553e+28
2.600861999999999625e+03 -9.990000000000000553e+28
2.601442000000000007e+03 -9.990000000000000553e+28
2.602021999999999935e+03 -9.990000000000000553e+28
2.602601999999999862e+03 -9.990000000000000553e+28
2.603181000000000040e+03 -9.990000000000000553e+28
2.603760999999999967e+03 -9.990000000000000553e+28
2.604340999999999894e+03 -9.990000000000000553e+28
2.604920000000000073e+03 -9.990000000000000553e+28
2.605500000000000000e+03 -9.990000000000000553e+28
2.606079999999999927e+03 -9.990000000000000553e+28
2.606660000000000309e+03 -9.990000000000000553e+28
2.607239000000000033e+03 -9.990000000000000553e+28
2.607818999999999960e+03 -9.990000000000000553e+28
2.608398000000000138e+03 -9.990000000000000553e+28
2.608978000000000065e+03 -9.990000000000000553e+28
2.609557999999999993e+03 -9.990000000000000553e+28
2.610136999999999716e+03 -9.990000000000000553e+28
2.610717000000000098e+03 -9.990000000000000553e+28
2.611295999999999822e+03 -9.990000000000000553e+28
2.611876000000000204e+03 -9.990000000000000553e+28
2.612455000000000382e+03 -9.990000000000000553e+28
2.613034999999999854e+03 -9.990000000000000553e+28
2.613614000000000033e+03 -9.990000000000000553e+28
2.614193999999999960e+03 -9.990000000000000553e+28
2.614773000000000138e+03 -9.990000000000000553e+28
2.615352999999999611e+03 -9.990000000000000553e+28
2.615931999999999789e+03 -9.990000000000000553e+28
2.616510999999999967e+03 -9.990000000000000553e+28
2.617090999999999894e+03 -9.990000000000000553e+28
2.617670000000000073e+03 -9.990000000000000553e+28
2.618249000000000251e+03 -9.990000000000000553e+28
2.618828999999999724e+03 -9.990000000000000553e+28
2.619407999999999902e+03 -9.990000000000000553e+28
2.619987000000000080e+03 -9.990000000000000553e+28
2.620566000000000258e+03 -9.990000000000000553e+28
2.621146000000000186e+03 -9.990000000000000553e+28
2.621724999999999909e+03 -9.990000000000000553e+28
2.622304000000000087e+03 -9.990000000000000553e+28
2.622882999999999811e+03 -9.990000000000000553e+28
2.623461999999999989e+03 -9.990000000000000553e+28
2.624041000000000167e+03 -9.990000000000000553e+28
2.624620000000000346e+03 -9.990000000000000553e+28
2.625199999999999818e+03 -9.990000000000000553e+28
2.625778999999999996e+03 -9.990000000000000553e+28
2.626358000000000175e+03 -9.990000000000000553e+28
2.626936999999999898e+03 -9.990000000000000553e+28
2.627516000000000076e+03 -9.990000000000000553e+28
2.628095000000000255e+03 -9.990000000000000553e+28
2.628673999999999978e+03 -9.990000000000000553e+28
2.629252999999999702e+03 -9.990000000000000553e+28
2.629831999999999880e+03 -9.990000000000000553e+28
2.630411000000000058e+03 -9.990000000000000553e+28
2.630990000000000236e+03 -9.990000000000000553e+28
2.631568999999999960e+03 -9.990000000000000553e+28
2.632148000000000138e+03 -9.990000000000000553e+28
2.632726000000000113e+03 -9.990000000000000553e+28
2.633304999999999836e+03 -9.990000000000000553e+28
2.633884000000000015e+03 -9.990000000000000553e+28
2.634463000000000193e+03 -9.990000000000000553e+28
2.635041999999999916e+03 -9.990000000000000553e+28
2.635621000000000095e+03 -9.990000000000000553e+28
2.636199000000000069e+03 -9.990000000000000553e+28
2.636778000000000247e+03 -9.990000000000000553e+28
2.637356999999999971e+03 -9.990000000000000553e+28
2.637935999999999694e+03 -9.990000000000000553e+28
2.638513999999999669e+03 -9.990000000000000553e+28
2.639092999999999847e+03 -9.990000000000000553e+28
2.639672000000000025e+03 -9.990000000000000553e+28
2.640250000000000000e+03 -9.990000000000000553e+28
2.640829000000000178e+03 -9.990000000000000553e+28
2.641408000000000357e+03 -9.990000000000000553e+28
2.641986000000000331e+03 -9.990000000000000553e+28
2.642565000000000055e+03 -9.990000000000000553e+28
2.643143999999999778e+03 -9.990000000000000553e+28
2.643721999999999753e+03 -9.990000000000000553e+28
2.644300999999999931e+03 -9.990000000000000553e+28
2.644878999999999905e+03 -9.990000000000000553e+28
2.645458000000000084e+03 -9.990000000000000553e+28
2.646036000000000058e+03 -9.990000000000000553e+28
2.646615000000000236e+03 -9.990000000000000553e+28
2.647193000000000211e+03 -9.990000000000000553e+28
2.647771999999999935e+03 -9.990000000000000553e+28
2.648350000000000364e+03 -9.990000000000000553e+28
2.648929000000000087e+03 -9.990000000000000553e+28
2.649506999999999607e+03 -9.990000000000000553e+28
2.650084999999999582e+03 -9.990000000000000553e+28
2.650663999999999760e+03 -9.990000000000000553e+28
2.651241999999999734e+03 -9.990000000000000553e+28
2.651819999999999709e+03 -9.990000000000000553e+28
2.652398999999999887e+03 -9.990000000000000553e+28
2.652976999999999862e+03 -9.990000000000000553e+28
2.653554999999999836e+03 -9.990000000000000553e+28
2.654134000000000015e+03 -9.990000000000000553e+28
2.654711999999999989e+03 -9.990000000000000553e+28
2.655289999999999964e+03 -9.990000000000000553e+28
2.655867999999999938e+03 -9.990000000000000553e+28
2.656445999999999913e+03 -9.990000000000000553e+28
2.657025000000000091e+03 -9.990000000000000553e+28
2.657603000000000065e+03 -9.990000000000000553e+28
2.658181000000000040e+03 -9.990000000000000553e+28
2.658759000000000015e+03 -9.990000000000000553e+28
2.659338000000000193e+03 -9.990000000000000553e+28
2.659916000000000167e+03 -9.990000000000000553e+28
2.660493999999999687e+03 -9.990000000000000553e+28
2.661071999999999662e+03 -9.990000000000000553e+28
2.661649999999999636e+03 -9.990000000000000553e+28
2.662227999999999611e+03 -9.990000000000000553e+28
2.662805999999999585e+03 -9.990000000000000553e+28
2.663384000000000015e+03 -9.990000000000000553e+28
2.663961999999999989e+03 -9.990000000000000553e+28
2.664539999999999964e+03 -9.990000000000000553e+28
2.665117999999999938e+03 -9.990000000000000553e+28
2.665695999999999913e+03 -9.990000000000000553e+28
2.666273999999999887e+03 -9.990000000000000553e+28
2.666851999999999862e+03 -9.990000000000000553e+28
2.667429999999999836e+03 -9.990000000000000553e+28
2.668007999999999811e+03 -9.990000000000000553e+28
2.668585999999999785e+03 -9.990000000000000553e+28
2.669163999999999760e+03 -9.990000000000000553e+28
2.669741999999999734e+03 -9.990000000000000553e+28
2.670319999999999709e+03 -9.990000000000000553e+28
2.670896999999999935e+03 -9.990000000000000553e+28
2.671474999999999909e+03 -9.990000000000000553e+28
2.672052999999999884e+03 -9.990000000000000553e+28
2.672630999999999858e+03 -9.990000000000000553e+28
2.673207999999999629e+03 -9.990000000000000553e+28
2.673786000000000058e+03 -9.990000000000000553e+28
2.674364000000000033e+03 -9.990000000000000553e+28
2.674942000000000007e+03 -9.990000000000000553e+28
2.675518999999999778e+03 -9.990000000000000553e+28
2.676096999999999753e+03 -9.990000000000000553e+28
2.676674999999999727e+03 -9.990000000000000553e+28
2.677252999999999702e+03 -9.990000000000000553e+28
2.677829999999999927e+03 -9.990000000000000553e+28
2.678407999999999902e+03 -9.990000000000000553e+28
2.678985999999999876e+03 -9.990000000000000553e+28
2.679563000000000102e+03 -9.990000000000000553e+28
2.680141000000000076e+03 -9.990000000000000553e+28
2.680719000000000051e+03 -9.990000000000000553e+28
2.681296000000000276e+03 -9.990000000000000553e+28
2.681874000000000251e+03 -9.990000000000000553e+28
2.682451000000000022e+03 -9.990000000000000553e+28
2.683028999999999996e+03 -9.990000000000000553e+28
2.683606000000000222e+03 -9.990000000000000553e+28
2.684184000000000196e+03 -9.990000000000000553e+28
2.684760999999999967e+03 -9.990000000000000553e+28
2.685338999999999942e+03 -9.990000000000000553e+28
2.685916000000000167e+03 -9.990000000000000553e+28
2.686494000000000142e+03 -9.990000000000000553e+28
2.687070999999999913e+03 -9.990000000000000553e+28
2.687648999999999887e+03 -9.990000000000000553e+28
2.688225999999999658e+03 -9.990000000000000553e+28
2.688802999999999884e+03 -9.990000000000000553e+28
2.689380999999999858e+03 -9.990000000000000553e+28
2.689957999999999629e+03 -9.990000000000000553e+28
2.690535999999999603e+03 -9.990000000000000553e+28
2.691113000000000284e+03 -9.990000000000000553e+28
2.691690000000000055e+03 -9.990000000000000553e+28
2.692268000000000029e+03 -9.990000000000000553e+28
2.692845000000000255e+03 -9.990000000000000553e+28
2.693422000000000025e+03 -9.990000000000000553e+28
2.694000000000000000e+03 -9.990000000000000553e+28
2.694577000000000226e+03 -9.990000000000000553e+28
2.695153999999999996e+03 -9.990000000000000553e+28
2.695730999999999767e+03 -9.990000000000000553e+28
2.696308999999999742e+03 -9.990000000000000553e+28
2.696885999999999967e+03 -9.990000000000000553e+28
2.697462999999999738e+03 -9.990000000000000553e+28
2.698040000000000418e+03 -9.990000000000000553e+28
2.698617000000000189e+03 -9.990000000000000553e+28
2.699193999999999960e+03 -9.990000000000000553e+28
2.699771999999999935e+03 -9.990000000000000553e+28
2.700349000000000160e+03 -9.990000000000000553e+28
2.700925999999999931e+03 -9.990000000000000553e+28
2.701503000000000156e+03 -9.990000000000000553e+28
2.702079999999999927e+03 -9.990000000000000553e+28
2.702656999999999698e+03 -9.990000000000000553e+28
2.703233999999999924e+03 -9.990000000000000553e+28
2.703811000000000149e+03 -9.990000000000000553e+28
2.704389000000000124e+03 -9.990000000000000553e+28
2.704966000000000349e+03 -9.990000000000000553e+28
2.705543000000000120e+03 -9.990000000000000553e+28
2.706119999999999891e+03 -9.990000000000000553e+28
2.706697000000000116e+03 -9.990000000000000553e+28
2.707272999999999683e+03 -9.990000000000000553e+28
2.707850999999999658e+03 -9.990000000000000553e+28
2.708427999999999884e+03 -9.990000000000000553e+28
2.709004000000000360e+03 -9.990000000000000553e+28
2.709581000000000131e+03 -9.990000000000000553e+28
2.710157999999999902e+03 -9.990000000000000553e+28
